# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.01270400,-1.87984227,3.53226463,6.11196902,4.03630439
300.00000000,0.01272121,-1.88303627,3.52907062,6.11610905,4.03890433
300.00000000,0.01273204,-1.88621953,3.52588736,6.11871229,4.04039585
300.00000000,0.01273658,-1.88939383,3.52271306,6.11980235,4.04075863
300.00000000,0.01273493,-1.89256085,3.51954605,6.11940607,4.04001052
300.00000000,0.01272722,-1.89572208,3.51638481,6.11755334,4.03817168
300.00000000,0.01271359,-1.89887891,3.51322798,6.11427695,4.03526451
300.00000000,0.01269420,-1.90203256,3.51007433,6.10961245,4.03131348
300.00000000,0.01266922,-1.90518410,3.50692279,6.10359792,4.02634507
300.00000000,0.01263883,-1.90833447,3.50377242,6.09627386,4.02038760
300.00000000,0.01260324,-1.91148444,3.50062245,6.08768294,4.01347112
300.00000000,0.01256264,-1.91463466,3.49747223,6.07786983,4.00562725
300.00000000,0.01251725,-1.91778563,3.49432126,6.06688100,3.99692019
300.00000000,0.01246730,-1.92093774,3.49116915,6.05476449,3.98743932
300.00000000,0.01241302,-1.92409123,3.48801566,6.04156975,3.97720345
300.00000000,0.01235465,-1.92724624,3.48486065,6.02734740,3.96618527
300.00000000,0.01229242,-1.93040280,3.48170409,6.01214903,3.95441905
300.00000000,0.01222659,-1.93356083,3.47854606,5.99602698,3.94194257
300.00000000,0.01215738,-1.93672018,3.47538671,5.97903419,3.92888212
300.00000000,0.01208506,-1.93988060,3.47222630,5.96122392,3.91528871
300.00000000,0.01200987,-1.94304176,3.46906513,5.94264964,3.90113854
300.00000000,0.01193205,-1.94620328,3.46590361,5.92336475,3.88645666
300.00000000,0.01185184,-1.94936473,3.46274216,5.90342250,3.87135415
300.00000000,0.01176948,-1.95252562,3.45958127,5.88287570,3.85584642
300.00000000,0.01168521,-1.95568541,3.45642148,5.86177665,3.83990557
300.00000000,0.01159925,-1.95884355,3.45326334,5.84017692,3.82364865
300.00000000,0.01151183,-1.96199946,3.45010743,5.81812722,3.80704433
300.00000000,0.01142316,-1.96515253,3.44695436,5.79567724,3.79027341
300.00000000,0.01133346,-1.96830215,3.44380475,5.77287555,3.77321487
300.00000000,0.01124291,-1.97144769,3.44065920,5.74976944,3.75590316
300.00000000,0.01115173,-1.97458855,3.43751834,5.72640482,3.73837190
300.00000000,0.01106008,-1.97772410,3.43438280,5.70282616,3.72065372
300.00000000,0.01096815,-1.98085372,3.43125317,5.67907631,3.70278027
300.00000000,0.01087611,-1.98397683,3.42813006,5.65519653,3.68481110
300.00000000,0.01078410,-1.98709283,3.42501406,5.63122632,3.66688356
300.00000000,0.01069229,-1.99020116,3.42190573,5.60720343,3.64904193
300.00000000,0.01060080,-1.99330126,3.41880563,5.58316379,3.63122279
300.00000000,0.01050978,-1.99639261,3.41571428,5.55914146,3.61363425
300.00000000,0.01041933,-1.99947469,3.41263220,5.53516862,3.59610852
300.00000000,0.01032957,-2.00254702,3.40955987,5.51127553,3.57867219
300.00000000,0.01024060,-2.00560913,3.40649776,5.48749053,3.56128272
300.00000000,0.01015252,-2.00866059,3.40344630,5.46384006,3.54397059
300.00000000,0.01006541,-2.01170097,3.40040592,5.44034862,3.52675123
300.00000000,0.00997934,-2.01472989,3.39737700,5.41703881,3.50963306
300.00000000,0.00989439,-2.01774697,3.39435993,5.39393133,3.49263182
300.00000000,0.00981060,-2.02075186,3.39135503,5.37104504,3.47576195
300.00000000,0.00972804,-2.02374425,3.38836264,5.34839696,3.45903661
300.00000000,0.00964674,-2.02672384,3.38538305,5.32600231,3.44246772
300.00000000,0.00956675,-2.02969034,3.38241655,5.30387455,3.42610084
300.00000000,0.00948809,-2.03264351,3.37946338,5.28202545,3.40996615
300.00000000,0.00941080,-2.03558311,3.37652379,5.26046510,3.39402345
300.00000000,0.00933487,-2.03850892,3.37359797,5.23920200,3.37827037
300.00000000,0.00926033,-2.04142076,3.37068614,5.21824310,3.36271297
300.00000000,0.00918719,-2.04431844,3.36778845,5.19759386,3.34735621
300.00000000,0.00911544,-2.04720183,3.36490506,5.17725833,3.33220406
300.00000000,0.00904508,-2.05007079,3.36203611,5.15723919,3.31725948
300.00000000,0.00897611,-2.05292519,3.35918170,5.13753783,3.30252453
300.00000000,0.00890850,-2.05576495,3.35634195,5.11815443,3.28800036
300.00000000,0.00884226,-2.05858997,3.35351692,5.09908802,3.27368728
300.00000000,0.00877734,-2.06140021,3.35070669,5.08033655,3.25958482
300.00000000,0.00871374,-2.06419560,3.34791129,5.06189698,3.24569177
300.00000000,0.00865143,-2.06697613,3.34513077,5.04376532,3.23200623
300.00000000,0.00859037,-2.06974176,3.34236513,5.02593674,3.21852565
300.00000000,0.00853055,-2.07249251,3.33961439,5.00840563,3.20538991
300.00000000,0.00847192,-2.07522837,3.33687852,4.99116567,3.19247829
300.00000000,0.00841446,-2.07794939,3.33415750,4.97420989,3.17975665
300.00000000,0.00835813,-2.08065560,3.33145130,4.95753078,3.16722053
300.00000000,0.00830288,-2.08334704,3.32875985,4.94112031,3.15488360
300.00000000,0.00824869,-2.08602379,3.32608311,4.92497006,3.14278248
300.00000000,0.00819552,-2.08868591,3.32342098,4.90907122,3.13085539
300.00000000,0.00814333,-2.09133350,3.32077340,4.89341470,3.11909107
300.00000000,0.00809208,-2.09396664,3.31814025,4.87799120,3.10751166
300.00000000,0.00804173,-2.09658545,3.31552144,4.86279123,3.09608821
300.00000000,0.00799224,-2.09919004,3.31291685,4.84780521,3.08481057
300.00000000,0.00794357,-2.10178052,3.31032637,4.83302349,3.07367265
300.00000000,0.00789569,-2.10435704,3.30774985,4.81843644,3.06266840
300.00000000,0.00784857,-2.10691973,3.30518717,4.80403447,3.05179173
300.00000000,0.00780215,-2.10946872,3.30263817,4.78980810,3.04103663
300.00000000,0.00775641,-2.11200417,3.30010272,4.77574799,3.03039719
300.00000000,0.00771132,-2.11452623,3.29758066,4.76184498,3.01988761
300.00000000,0.00766683,-2.11703506,3.29507184,4.74809013,3.00955237
300.00000000,0.00762292,-2.11953081,3.29257608,4.73447477,2.99931616
300.00000000,0.00757957,-2.12201365,3.29009324,4.72099051,2.98919011
300.00000000,0.00753672,-2.12448375,3.28762315,4.70762925,2.97921597
300.00000000,0.00749437,-2.12694126,3.28516563,4.69438326,2.96939585
300.00000000,0.00745248,-2.12938637,3.28272053,4.68124515,2.95965926
300.00000000,0.00741103,-2.13181922,3.28028767,4.66820789,2.94999935
300.00000000,0.00736999,-2.13424000,3.27786689,4.65526485,2.94040694
300.00000000,0.00732934,-2.13664887,3.27545802,4.64240977,2.93093032
300.00000000,0.00728907,-2.13904599,3.27306090,4.62963682,2.92151326
300.00000000,0.00724914,-2.14143153,3.27067536,4.61694054,2.91215263
300.00000000,0.00720955,-2.14380565,3.26830124,4.60431589,2.90284559
300.00000000,0.00717028,-2.14616851,3.26593838,4.59175821,2.89358954
300.00000000,0.00713131,-2.14852027,3.26358662,4.57926324,2.88438217
300.00000000,0.00709263,-2.15086108,3.26124581,4.56682709,2.87530770
300.00000000,0.00705422,-2.15319109,3.25891580,4.55444625,2.86630148
300.00000000,0.00701608,-2.15551046,3.25659643,4.54211756,2.85733746
300.00000000,0.00697820,-2.15781934,3.25428755,4.52983820,2.84842827
300.00000000,0.00694056,-2.16011786,3.25198903,4.51760568,2.83959965
